2620408635,3,1,0,0,Pass,Successful,42,50.9,50.9,35.8,49.3,True,False
2620408737,4,1,0,4,Pass,Unsuccessful,42,34.1,67.9,85.1,25.5,True,False
2620408785,3,1,0,8,Pass,Successful,36,14.0,72.2,26.5,64.4,False,False
2620408809,4,1,0,9,Pass,Unsuccessful,36,26.5,64.4,31.2,45.3,True,False
2620408931,6,1,0,11,Pass,Unsuccessful,42,70.8,60.3,71.4,51.0,True,False
2620408975,7,1,0,14,Pass,Unsuccessful,36,27.4,54.9,64.2,4.9,True,False
2620409099,8,1,0,18,Pass,Successful,42,36.9,91.5,15.0,63.6,True,False
2620409169,9,1,0,23,Pass,Successful,42,12.4,54.2,33.2,4.3,True,True
2620409195,10,1,0,26,Pass,Successful,42,33.2,4.3,36.6,12.8,True,False
2620409243,11,1,0,27,Pass,Successful,42,36.6,12.8,39.2,4.6,True,False
2620409271,12,1,0,30,Pass,Unsuccessful,42,39.1,4.3,52.7,16.7,True,True
2620409309,8,1,0,31,Pass,Unsuccessful,36,37.4,84.9,48.7,100.0,False,False
2620409507,14,1,0,39,Pass,Successful,42,50.9,0.0,57.2,10.4,True,False
2620409535,15,1,0,40,Pass,Successful,42,57.2,10.4,56.6,4.9,True,False
2620409557,16,1,0,41,Pass,Unsuccessful,42,56.6,4.9,62.2,13.4,True,True
2620409637,11,1,0,43,Pass,Successful,36,35.5,85.3,57.4,83.6,True,False
2620409681,13,1,0,45,Pass,Successful,36,57.4,83.6,53.5,89.6,True,False
2620409701,14,1,0,46,Pass,Successful,36,53.8,85.5,57.0,71.7,True,False
2620409707,15,1,0,46,Pass,Unsuccessful,36,56.1,70.7,60.4,76.5,True,False
2620409855,17,1,0,48,Pass,Unsuccessful,42,38.2,24.6,79.6,76.1,True,False
2620409925,16,1,0,53,Pass,Successful,36,19.4,26.4,28.8,19.6,True,False
2620410095,17,1,0,58,Pass,Successful,36,30.4,26.0,28.1,47.6,True,False
2620410147,18,1,1,1,Pass,Successful,36,30.4,49.1,43.3,44.0,True,False
2620410221,19,1,1,3,Pass,Successful,36,43.3,44.0,35.5,46.9,True,False
2620410261,20,1,1,6,Pass,Successful,36,36.0,44.7,46.4,42.0,True,False
2620410285,21,1,1,7,Pass,Successful,36,47.3,45.6,56.4,72.4,True,False
2620410349,22,1,1,9,Pass,Successful,36,56.4,72.4,40.8,82.4,True,False
2620410357,23,1,1,12,Pass,Successful,36,40.8,82.4,44.3,66.7,True,False
2620410407,24,1,1,13,Pass,Successful,36,44.3,66.7,34.1,73.3,True,False
2620410427,25,1,1,14,Pass,Successful,36,34.1,73.3,34.9,86.0,True,False
2620410541,26,1,1,15,Pass,Successful,36,34.9,86.0,13.3,52.2,True,False
2620410635,27,1,1,20,Pass,Unsuccessful,36,13.3,42.7,55.5,32.0,True,True
2620410759,19,1,1,24,Pass,Successful,42,41.5,66.3,14.6,55.1,True,False
2620410823,20,1,1,29,Pass,Successful,42,14.6,55.1,22.5,26.2,True,False
2620411015,21,1,1,31,Pass,Successful,42,22.5,25.0,7.1,48.8,True,False
2620411097,22,1,1,42,Pass,Unsuccessful,42,14.1,46.3,27.1,100.0,True,False
2620411229,29,1,1,48,Pass,Successful,36,77.5,0.0,77.2,9.7,True,False
2620411281,30,1,1,50,Pass,Successful,36,74.9,7.8,70.8,2.0,True,False
2620411349,31,1,1,51,Pass,Successful,36,69.8,2.9,63.1,20.4,True,False
2620411409,32,1,1,54,Pass,Successful,36,63.1,20.4,67.9,4.9,True,False
2620411469,33,1,1,56,Pass,Successful,36,66.8,6.9,60.6,19.3,True,False
2620411499,34,1,1,59,Pass,Successful,36,61.4,15.3,66.2,25.3,True,False
2620411539,35,1,2,1,Pass,Successful,36,66.2,25.3,67.1,15.3,True,False
2620411657,36,1,2,2,Pass,Successful,36,67.1,15.3,45.3,31.3,True,True
2620411711,37,1,2,6,Pass,Successful,36,47.4,40.0,56.3,30.4,True,False
2620411853,38,1,2,8,Pass,Successful,36,56.3,30.4,41.6,26.4,True,False
2620411887,39,1,2,13,Pass,Successful,36,31.3,22.7,36.3,39.6,True,False
2620411915,40,1,2,14,Pass,Successful,36,36.3,39.6,41.9,26.2,True,False
2620411967,41,1,2,15,Pass,Unsuccessful,36,41.9,26.2,50.2,41.6,True,False
2620412037,43,1,2,19,Pass,Successful,36,31.5,35.8,34.0,42.4,True,False
2620412045,44,1,2,19,Pass,Unsuccessful,36,34.0,42.4,37.5,42.4,True,False
2620412069,25,1,2,17,Pass,Unsuccessful,42,52.7,57.0,68.4,53.6,True,False
2620412303,29,1,2,28,Pass,Successful,42,27.3,49.4,35.1,62.9,True,False
2620412337,30,1,2,29,Pass,Successful,42,35.4,63.7,22.4,64.2,True,False
2620412363,31,1,2,31,Pass,Successful,42,23.7,64.6,37.4,72.4,True,False
2620412427,32,1,2,32,Pass,Successful,42,37.2,71.8,57.9,68.1,True,False
2620412563,33,1,2,36,Pass,Successful,42,64.0,66.6,86.6,30.3,True,True
2620412607,34,1,2,39,Pass,Unsuccessful,42,87.9,31.0,96.3,51.1,True,True
2620412663,47,1,2,43,Pass,Successful,36,8.4,54.2,15.5,55.9,True,False
2620412787,48,1,2,47,Pass,Successful,36,37.2,60.4,38.9,73.1,True,False
2620412797,49,1,2,50,Pass,Unsuccessful,36,34.7,67.1,39.1,60.0,True,False
2620412897,37,1,2,52,Pass,Successful,42,65.5,42.1,63.6,49.1,True,False
2620412905,38,1,2,53,Pass,Unsuccessful,42,63.6,49.1,66.1,37.7,True,False
2620412953,52,1,2,56,Pass,Successful,36,35.4,67.3,36.1,84.9,True,False
2620413001,53,1,2,57,Pass,Successful,36,36.1,84.9,41.1,72.2,True,False
2620413137,41,1,3,2,Pass,Successful,42,66.5,13.7,59.8,6.5,True,False
2620413171,42,1,3,4,Pass,Successful,42,59.8,9.8,53.3,27.7,True,False
2620413185,43,1,3,6,Pass,Unsuccessful,42,53.3,27.7,52.9,27.7,True,False
2620413247,57,1,3,9,Pass,Successful,36,41.2,67.8,48.1,78.2,True,False
2620413347,46,1,3,12,Pass,Successful,42,68.0,53.6,60.8,54.8,True,False
2620413371,47,1,3,13,Pass,Unsuccessful,42,63.0,54.5,73.2,60.8,True,False
2620413479,61,1,3,17,Pass,Successful,36,13.8,16.7,24.2,10.4,True,False
2620413539,62,1,3,20,Pass,Successful,36,21.9,16.9,4.5,30.9,True,False
2620413597,63,1,3,24,Pass,Unsuccessful,36,4.5,30.9,52.9,36.4,True,False
2620413721,49,1,3,31,Pass,Successful,42,56.0,65.2,44.3,41.0,True,False
2620413773,50,1,3,33,Pass,Successful,42,42.6,40.4,49.3,34.7,True,False
2620413837,51,1,3,35,Pass,Successful,42,47.1,30.0,55.1,8.5,True,False
2620413923,52,1,3,37,Pass,Successful,42,54.5,9.8,46.6,23.7,True,False
2620413971,53,1,3,41,Pass,Successful,42,45.8,31.8,36.4,53.7,True,False
2620414059,54,1,3,44,Pass,Successful,42,38.6,41.8,30.1,30.3,True,False
2620414159,55,1,3,47,Pass,Successful,42,28.8,30.1,20.2,59.9,True,False
2620414247,56,1,3,51,Pass,Successful,42,19.1,49.6,28.5,12.8,True,False
2620414319,57,1,3,55,Pass,Unsuccessful,42,32.2,10.0,58.6,17.3,True,True
2620414355,64,1,3,57,Pass,Successful,36,36.6,87.6,30.7,61.8,False,False
2620414451,66,1,3,59,Pass,Successful,36,30.7,61.8,38.5,67.1,True,False
2620414559,67,1,4,2,Pass,Successful,36,38.5,66.9,43.7,96.9,True,False
2620414649,68,1,4,6,Pass,Successful,36,43.1,95.8,33.5,83.1,True,False
2620414719,69,1,4,10,Pass,Successful,36,31.0,74.0,28.7,57.3,True,False
2620414837,70,1,4,12,Pass,Successful,36,29.9,52.2,34.0,29.6,True,False
2620414957,71,1,4,17,Pass,Successful,36,34.6,26.9,41.9,22.0,True,False
2620415169,72,1,4,23,Pass,Successful,36,39.7,28.0,45.9,9.8,True,False
2620415229,73,1,4,30,Pass,Successful,36,70.2,22.2,78.9,35.6,True,False
2620415361,74,1,4,32,Pass,Successful,36,77.7,43.8,80.8,72.2,True,False
2620415431,75,1,4,36,Pass,Successful,36,81.1,73.1,77.5,70.2,True,False
2620415541,77,1,4,42,Pass,Successful,36,67.4,85.1,73.2,93.8,True,False
2620415589,78,1,4,43,Pass,Successful,36,71.9,89.3,66.4,61.3,True,False
2620415619,79,1,4,46,Pass,Successful,36,66.4,61.3,70.2,52.4,True,False
2620415643,80,1,4,47,Pass,Successful,36,71.9,57.8,66.4,60.4,True,False
2620415711,81,1,4,48,Pass,Successful,36,66.4,60.4,66.8,36.4,True,False
2620415819,82,1,4,50,Pass,Successful,36,66.8,34.7,82.3,12.0,True,False
2620415891,62,1,4,57,Pass,Successful,42,15.2,79.1,11.5,71.4,True,False
2620415911,63,1,4,59,Pass,Unsuccessful,42,11.1,71.4,26.5,66.1,True,False
2620415947,84,1,5,0,Pass,Unsuccessful,36,69.9,33.8,77.0,30.0,False,False
2620415963,64,1,5,1,Pass,Unsuccessful,42,19.8,65.5,34.7,63.7,True,False
2620416003,86,1,5,3,Pass,Successful,36,67.1,33.1,68.8,43.1,True,False
2620416041,87,1,5,4,Pass,Successful,36,68.7,43.8,61.9,35.6,True,False
2620416091,88,1,5,6,Pass,Successful,36,61.9,35.6,52.2,29.3,True,False
2620416165,89,1,5,7,Pass,Successful,36,52.2,29.3,57.1,47.6,True,False
2620416219,90,1,5,10,Pass,Successful,36,57.1,47.6,68.7,41.6,True,False
2620416269,91,1,5,12,Pass,Successful,36,70.7,37.8,74.1,26.2,True,False
2620416413,92,1,5,14,Pass,Successful,36,74.1,26.2,81.9,7.3,True,False
2620416437,93,1,5,18,Pass,Unsuccessful,36,89.8,15.3,86.3,42.9,True,False
2620416527,94,1,5,21,Pass,Successful,36,68.1,22.4,72.4,30.4,True,False
2620416559,95,1,5,23,Pass,Unsuccessful,36,72.4,32.2,92.9,56.0,True,True
2620416743,96,1,5,30,Pass,Successful,36,73.6,65.3,78.8,64.7,True,False
2620416767,97,1,5,30,Pass,Successful,36,78.8,64.7,76.4,55.1,True,False
2620417101,100,1,5,38,Pass,Successful,36,68.7,100.0,51.0,94.6,True,False
2620417119,101,1,5,42,Pass,Successful,36,50.7,90.0,57.8,70.9,True,False
2620417151,102,1,5,44,Pass,Successful,36,57.8,70.9,63.3,80.9,True,False
2620417207,103,1,5,45,Pass,Successful,36,63.9,80.9,66.4,71.1,True,False
2620418425,71,1,6,29,Pass,Successful,42,20.7,39.2,20.9,19.6,True,False
2620418483,72,1,6,31,Pass,Successful,42,23.5,20.1,26.8,5.3,True,False
2620418499,73,1,6,33,Pass,Unsuccessful,42,26.8,4.4,43.3,19.5,True,True
2620418709,74,1,6,41,Pass,Successful,42,41.7,39.5,45.9,87.4,True,False
2620418805,75,1,6,44,Pass,Successful,42,62.2,81.8,56.2,65.4,True,False
2620418811,76,1,6,47,Pass,Unsuccessful,42,62.3,58.8,67.0,57.9,True,False
2620418913,108,1,6,50,Pass,Successful,36,27.6,48.4,31.2,36.2,True,False
2620418943,110,1,6,51,Pass,Successful,36,31.2,36.2,24.8,41.1,True,False
2620418965,111,1,6,52,Pass,Successful,36,24.8,41.1,35.7,29.1,True,True
2620419067,112,1,6,53,Pass,Successful,36,35.7,29.1,28.4,30.9,True,False
2620419145,113,1,6,56,Pass,Successful,36,38.1,26.4,44.5,2.4,True,False
2620419157,114,1,6,57,Pass,Unsuccessful,36,44.5,2.4,61.1,7.1,True,False
2620419189,78,1,6,58,Pass,Successful,42,36.5,92.0,40.2,93.8,True,False
2620419399,80,1,7,2,Pass,Successful,42,35.0,97.2,12.8,53.9,True,True
2620419473,81,1,7,8,Pass,Successful,42,14.5,43.9,20.3,25.9,True,False
2620419651,82,1,7,11,Pass,Successful,42,20.1,27.6,21.6,59.4,True,False
2620419727,83,1,7,16,Pass,Successful,42,26.6,51.6,25.7,18.2,True,False
2620419779,84,1,7,19,Pass,Successful,42,26.7,15.0,31.4,3.1,True,False
2620419897,85,1,7,21,Pass,Successful,42,26.0,7.1,8.4,30.0,True,False
2620419955,86,1,7,26,Pass,Successful,42,12.3,43.6,18.8,88.0,True,False
2620420021,87,1,7,28,Pass,Successful,42,18.8,88.0,32.9,84.5,True,False
2620420075,88,1,7,30,Pass,Successful,42,32.0,86.8,27.1,97.1,True,False
2620420157,89,1,7,32,Pass,Successful,42,25.6,96.9,10.6,82.4,True,False
2620420239,90,1,7,35,Pass,Successful,42,10.5,75.7,3.1,61.1,True,False
2620420363,91,1,7,38,Pass,Successful,42,3.5,52.7,12.1,9.8,True,False
2620420401,92,1,7,44,Pass,Successful,42,29.5,7.1,42.4,26.8,True,True
2620420461,93,1,7,45,Pass,Successful,42,43.1,25.9,43.4,14.0,True,False
2620420551,94,1,7,47,Pass,Successful,42,43.4,14.0,38.1,25.5,True,False
2620421659,119,1,8,31,Pass,Unsuccessful,36,99.5,99.5,94.4,56.9,True,True
2620421763,98,1,8,36,Pass,Unsuccessful,42,24.9,45.2,26.9,26.7,False,False
2620421903,120,1,8,37,Pass,Successful,36,71.2,74.7,76.1,85.1,False,False
2620421925,121,1,8,38,Pass,Unsuccessful,36,78.5,84.5,90.3,46.4,True,True
2620423297,100,1,9,35,Pass,Successful,42,50.2,49.7,35.2,28.9,True,False
2620423315,101,1,9,37,Pass,Successful,42,34.9,28.9,29.8,51.0,True,False
2620423367,102,1,9,39,Pass,Successful,42,29.2,52.7,34.7,93.6,True,False
2620423395,103,1,9,44,Pass,Successful,42,34.7,93.6,21.6,77.5,True,False
2620423529,104,1,9,46,Pass,Successful,42,20.6,76.1,7.2,50.0,True,False
2620423579,105,1,9,52,Pass,Unsuccessful,42,9.6,37.3,47.5,44.9,True,True
2620423609,124,1,9,54,Pass,Successful,36,51.0,57.3,59.1,55.3,False,False
2620423641,125,1,9,55,Pass,Successful,36,58.8,54.9,63.9,70.9,False,False
2620423837,127,1,9,57,Pass,Successful,36,63.9,70.9,75.2,82.2,True,False
2620423925,129,1,10,5,Pass,Successful,36,86.5,67.1,78.8,54.7,True,False
2620424681,132,1,10,37,Pass,Unsuccessful,36,99.5,99.5,95.0,62.4,True,True
2620424837,133,1,10,43,Pass,Successful,36,60.6,48.4,27.9,40.2,True,False
2620424871,134,1,10,46,Pass,Successful,36,27.9,40.2,39.5,14.2,True,False
2620425013,135,1,10,53,Pass,Successful,36,42.8,18.2,45.1,30.7,True,False
2620425137,136,1,10,55,Pass,Successful,36,45.1,29.1,29.8,62.9,True,False
2620425229,137,1,11,0,Pass,Successful,36,30.2,66.0,31.5,48.2,True,False
2620425271,138,1,11,3,Pass,Successful,36,34.1,45.8,37.2,66.0,True,False
2620425309,139,1,11,5,Pass,Successful,36,37.5,67.8,47.9,57.1,True,False
2620425335,140,1,11,6,Pass,Successful,36,48.1,57.1,46.7,42.2,True,False
2620425427,141,1,11,7,Pass,Successful,36,46.7,42.2,36.6,49.3,True,False
2620425471,142,1,11,11,Pass,Successful,36,41.4,36.7,49.0,14.2,True,False
2620425517,143,1,11,13,Pass,Successful,36,51.9,12.2,62.5,3.1,True,False
2620425557,144,1,11,15,Pass,Successful,36,62.5,3.1,56.6,18.9,True,False
2620425597,145,1,11,16,Pass,Successful,36,56.6,19.0,51.1,5.8,True,False
2620425617,146,1,11,18,Pass,Successful,36,51.3,4.4,42.3,16.9,True,False
2620425637,147,1,11,19,Pass,Successful,36,39.5,19.6,43.1,33.1,True,False
2620425669,148,1,11,20,Pass,Successful,36,43.1,33.1,43.1,23.8,True,False
2620425705,149,1,11,21,Pass,Successful,36,43.1,24.0,42.5,66.2,True,False
2620425795,150,1,11,22,Pass,Successful,36,42.5,66.2,34.0,64.2,True,False
2620425833,151,1,11,26,Pass,Successful,36,34.1,75.8,38.6,94.4,True,False
2620425873,152,1,11,27,Pass,Successful,36,38.6,94.4,41.7,83.3,True,False
2620425891,153,1,11,29,Pass,Successful,36,41.7,83.3,37.8,92.9,True,False
2620425943,154,1,11,29,Pass,Successful,36,37.8,92.9,24.7,94.9,True,False
2620425961,155,1,11,31,Pass,Successful,36,24.7,94.9,27.6,80.7,True,False
2620426045,156,1,11,32,Pass,Successful,36,27.6,80.7,7.1,71.3,True,False
2620426083,157,1,11,36,Pass,Successful,36,7.1,71.3,11.6,88.7,True,False
2620426129,158,1,11,38,Pass,Successful,36,12.3,94.9,28.2,93.1,True,False
2620426153,159,1,11,40,Pass,Successful,36,28.2,93.1,36.3,90.2,True,False
2620426213,160,1,11,41,Pass,Unsuccessful,36,36.3,90.2,35.5,72.0,True,False
2620426297,112,1,11,43,Pass,Successful,42,63.1,23.6,53.9,8.3,True,False
2620426403,113,1,11,46,Pass,Successful,42,44.3,10.9,15.0,33.7,True,False
2620426443,114,1,11,50,Pass,Unsuccessful,42,15.0,33.7,45.3,0.0,True,False
2620426613,162,1,11,56,Pass,Successful,36,46.7,100.0,35.6,90.1,True,False
2620426689,163,1,11,59,Pass,Successful,36,36.9,91.3,42.9,89.6,True,False
2620426787,164,1,12,2,Pass,Successful,36,41.4,76.0,36.0,57.3,True,False
2620426867,165,1,12,6,Pass,Successful,36,37.7,60.7,41.6,84.4,True,False
2620426949,166,1,12,11,Pass,Successful,36,41.4,88.4,32.7,68.7,True,False
2620427095,167,1,12,14,Pass,Successful,36,33.6,66.4,32.4,31.8,True,False
2620427107,168,1,12,21,Pass,Successful,36,34.1,31.8,42.9,36.2,True,False
2620427155,169,1,12,22,Pass,Successful,36,43.1,36.2,35.4,28.7,True,False
2620427271,170,1,12,23,Pass,Successful,36,34.9,33.3,7.0,46.9,True,False
2620427345,171,1,12,27,Pass,Unsuccessful,36,7.0,40.9,57.1,21.1,True,False
2620427521,118,1,12,33,Pass,Successful,42,35.7,72.1,29.8,52.4,True,False
2620427551,119,1,12,36,Pass,Successful,42,28.6,48.4,29.4,27.6,True,False
2620427659,120,1,12,38,Pass,Successful,42,29.6,27.4,36.2,41.5,True,False
2620427677,121,1,12,40,Pass,Successful,42,34.2,41.8,28.8,30.4,True,False
2620427723,122,1,12,41,Pass,Successful,42,29.3,26.5,35.0,3.1,True,False
2620427783,123,1,12,45,Pass,Successful,42,35.3,2.8,34.0,24.3,True,False
2620427891,124,1,12,48,Pass,Successful,42,35.8,30.3,39.6,89.1,True,True
2620428017,125,1,12,54,Pass,Successful,42,44.5,89.6,41.7,71.2,True,False
2620428075,126,1,12,56,Pass,Unsuccessful,42,41.9,69.3,85.6,51.8,True,True
2620428175,173,1,12,59,Pass,Successful,36,14.3,47.1,32.7,21.3,True,False
2620428251,174,1,13,2,Pass,Successful,36,33.3,21.3,40.3,24.0,True,False
2620428279,175,1,13,4,Pass,Successful,36,40.0,24.0,46.4,17.3,True,False
2620428335,176,1,13,5,Pass,Successful,36,46.4,17.3,33.2,18.9,True,False
2620428371,177,1,13,8,Pass,Successful,36,33.5,18.2,43.3,5.8,True,False
2620428401,178,1,13,10,Pass,Successful,36,42.2,7.6,33.6,15.3,True,False
2620428489,179,1,13,12,Pass,Successful,36,33.3,16.0,15.4,35.3,True,False
2620428537,180,1,13,15,Pass,Successful,36,15.4,35.3,2.6,48.9,True,False
2620428575,181,1,13,16,Pass,Successful,36,2.6,48.9,16.3,47.8,True,False
2620428619,182,1,13,18,Pass,Successful,36,16.3,47.8,9.0,28.9,True,False
2620428729,183,1,13,20,Pass,Successful,36,8.4,36.2,22.0,32.9,True,False
2620429803,185,1,14,11,Pass,Successful,36,31.9,36.7,31.2,53.6,True,False
2620429873,186,1,14,14,Pass,Successful,36,31.2,55.8,36.3,87.3,True,False
2620429905,187,1,14,17,Pass,Successful,36,36.6,87.6,42.2,96.2,True,False
2620429929,188,1,14,19,Pass,Successful,36,42.2,96.2,38.9,80.2,True,False
2620429995,189,1,14,20,Pass,Successful,36,38.9,80.2,27.3,88.0,True,False
2620430079,190,1,14,23,Pass,Successful,36,26.2,83.8,7.8,66.9,True,False
2620430223,191,1,14,26,Pass,Successful,36,8.2,78.7,44.3,91.1,True,False
2620430461,193,1,14,36,Pass,Successful,36,71.9,86.4,79.1,95.1,True,False
2620430491,194,1,14,40,Pass,Successful,36,77.7,92.7,71.6,82.0,True,False
2620430513,195,1,14,41,Pass,Successful,36,71.6,82.0,65.4,90.0,True,False
2620430583,196,1,14,42,Pass,Successful,36,65.4,90.0,66.8,66.2,True,False
2620430715,197,1,14,45,Pass,Successful,36,68.4,55.6,87.3,7.8,True,False
2620430757,198,1,14,51,Pass,Successful,36,88.2,17.3,80.0,29.1,True,False
2620430771,199,1,14,52,Pass,Unsuccessful,36,78.4,26.6,81.1,32.6,True,False
2620430981,202,1,15,2,Pass,Unsuccessful,36,90.5,4.9,85.3,5.6,True,False
2620431495,134,1,15,22,Pass,Successful,42,14.2,100.0,28.4,97.1,True,False
2620431569,135,1,15,24,Pass,Unsuccessful,42,28.1,97.2,37.3,31.2,True,False
2620431635,205,1,15,28,Pass,Unsuccessful,36,62.0,68.7,79.1,60.7,True,False
2620431751,136,1,15,32,Pass,Successful,42,19.3,36.4,7.2,45.8,True,False
2620431807,137,1,15,34,Pass,Unsuccessful,42,7.2,45.8,34.5,70.6,True,False
2620431873,207,1,15,36,Pass,Successful,36,66.7,28.0,65.3,38.4,True,False
2620431907,208,1,15,38,Pass,Successful,36,65.9,42.0,67.4,63.3,True,False
2620431999,209,1,15,40,Pass,Successful,36,67.4,65.3,53.3,87.3,True,False
2620432063,210,1,15,43,Pass,Successful,36,53.3,87.3,42.8,73.3,True,False
2620432147,211,1,15,46,Pass,Successful,36,42.7,73.4,52.1,76.5,True,False
2620432317,213,1,15,52,Pass,Successful,36,54.6,72.7,49.8,53.8,True,False
2620432491,214,1,15,57,Pass,Successful,36,55.2,38.0,68.1,4.2,True,False
2620432543,215,1,16,3,Pass,Successful,36,73.6,14.0,64.8,23.8,True,False
2620432597,216,1,16,5,Pass,Successful,36,64.8,23.8,70.8,29.3,True,False
2620432619,217,1,16,7,Pass,Successful,36,70.8,29.3,61.4,22.4,True,False
2620432643,218,1,16,8,Pass,Successful,36,61.4,22.4,68.8,7.8,True,False
2620432671,219,1,16,9,Pass,Unsuccessful,36,68.8,7.8,75.3,16.7,True,False
2620432811,141,1,16,15,Pass,Unsuccessful,42,17.4,98.4,20.3,98.3,True,True
2620433011,223,1,16,24,Pass,Successful,36,68.4,5.3,73.6,7.1,True,False
2620433015,143,1,16,21,Pass,Successful,42,17.0,100.0,28.6,97.2,True,False
2620433019,144,1,16,22,Pass,Unsuccessful,42,28.6,97.2,29.9,96.6,False,False
2620433037,224,1,16,24,Pass,Successful,36,74.5,1.1,70.7,18.6,True,False
2620433043,225,1,16,25,Pass,Successful,36,70.2,19.8,72.7,11.8,True,False
2620433075,226,1,16,26,Pass,Successful,36,72.1,16.4,67.9,25.3,True,False
2620433229,227,1,16,27,Pass,Successful,36,67.9,25.3,56.6,28.4,True,False
2620433265,228,1,16,34,Pass,Successful,36,53.5,41.3,61.9,49.8,True,False
2620433287,229,1,16,35,Pass,Successful,36,61.9,49.8,55.8,16.4,True,False
